分区,author,coins,danmu,favorite,likes,reply,share,view,title,date
科学科普,蔡懂事长,1.0,4.0,4.0,12.0,1.0,0.0,799.0,人們捕獲了從未見過的神秘生物！,03/28/2020 21:30:12
科学科普,hsutailee,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2020年3月27日，漫遊宇宙101個天體第二節課,03/28/2020 21:29:36
科学科普,新新咨询吧,0.0,0.0,0.0,0.0,0.0,0.0,14.0,从国际空间站看地球 英国到中东地区,03/28/2020 21:25:11
科学科普,sinxcosxdx,0.0,11.0,1.0,2.0,7.0,0.0,47.0,热学thermology||外力场中自由粒子的分布||玻尔兹曼分布||重力场||惯性离心力场,03/28/2020 21:23:13
科学科普,Frppccno,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2020-03-27 线性代数-合集,03/28/2020 21:20:01
科学科普,生物网课视频,2.0,0.0,0.0,2.0,2.0,0.0,70.0,第四章学案习题讲评,03/28/2020 21:18:08
科学科普,jinkelap小猪,1.0,0.0,3.0,2.0,0.0,0.0,38.0,“地球最深处”究竟蕴含的怎样的秘密？是否存在另一个世界？,03/28/2020 21:16:59
科学科普,跟着拓拓一起学编程,0.0,0.0,0.0,0.0,0.0,0.0,8.0,宗师9班网课2020.3.28,03/28/2020 21:12:29
科学科普,我是沛奇,0.0,20.0,15.0,40.0,43.0,6.0,16815.0,一个月过去了，当时3.4万买入的比特币现在剩下???,03/28/2020 21:10:02
科学科普,TED-ED国语,0.0,0.0,1.0,3.0,0.0,1.0,128.0,蓝鲸为什么是地球上最大的动物,03/28/2020 21:08:16
科学科普,东风不来straw,0.0,0.0,0.0,0.0,0.0,0.0,19.0,太阳系探索与发现-类地行星,03/28/2020 21:08:12
科学科普,ganmaoling999,0.0,0.0,0.0,1.0,0.0,0.0,30.0,How Horse Sounds Are Made For Movies,03/28/2020 21:06:43
科学科普,lapi,121.0,28.0,43.0,201.0,16.0,17.0,1801.0,我们为什么会把宝贵的时间浪费在手机上？～献给想腾出时间的同学～【习惯的心理学】,03/28/2020 21:04:33
科学科普,全科学弱老朱,22.0,6.0,37.0,41.0,10.0,10.0,476.0,【直播录课】工程实习理论课程——南京航空航天大学,03/28/2020 21:03:56
科学科普,量子世界科学馆,374.0,2127.0,4301.0,10249.0,1030.0,1663.0,220907.0,生命的奥妙：深入人体内部秘密，精卵识别全过程,03/28/2020 21:03:13
科学科普,王不二的香蕉,0.0,0.0,4.0,1.0,1.0,0.0,82.0,清华学霸伊成Python基础教学【day16-异常编程+类与tkinter】,03/28/2020 21:03:06
科学科普,COS羰基硫,2.0,0.0,2.0,3.0,0.0,0.0,27.0,[实验]铁盐的性质,03/28/2020 21:02:52
科学科普,A300-600st,6.0,3.0,17.0,29.0,10.0,1.0,1030.0,空中客车の千层套路,03/28/2020 21:02:12
科学科普,死沙_DX1712M,2.0,0.0,1.0,16.0,5.0,0.0,76.0,TW@N20200327|新冠病毒对NASA任务的影响,03/28/2020 21:02:12
科学科普,华为小姐姐聊5G,38.0,20.0,31.0,403.0,78.0,22.0,4997.0,经历九九八十一难，终于来到你的面前,03/28/2020 21:02:06
科学科普,王春森Tracy,3.0,0.0,0.0,4.0,4.0,0.0,66.0,从相对论看，回到过去究竟可不可能？,03/28/2020 21:01:54
科学科普,yo德州小耗子,2.0,1.0,4.0,7.0,1.0,4.0,79.0,科学交响曲：现实之诗 Symphony of Science - The Poetry of Reality,03/28/2020 21:01:29
科学科普,萌萌的喵喵仙子,0.0,0.0,1.0,1.0,0.0,1.0,43.0,【钟院士】吃太饱容易引起大脑早衰，引起老年痴呆,03/28/2020 21:00:03
科学科普,玛珈观星事务所,12.0,0.0,5.0,15.0,3.0,4.0,215.0,春日星话——献给地球一小时的美丽夜空,03/28/2020 20:55:44
科学科普,艾世健康君,0.0,0.0,1.0,3.0,0.0,0.0,97.0,【科普】别瞎冻卵！,03/28/2020 20:54:41
科学科普,一一讲你知,0.0,0.0,0.0,0.0,0.0,0.0,1.0,如果你点进来看，我可能把你研究成个男的！,03/28/2020 20:54:05
科学科普,沁怡加油站,2.0,0.0,15.0,7.0,0.0,1.0,336.0,（资源分享）Brainpop Jr Math 数学64节视频课,03/28/2020 20:53:36
科学科普,明_Meteor,22.0,3.0,9.0,53.0,12.0,4.0,565.0,你所不知道的Linux五大谣言各个击破！,03/28/2020 20:52:30
科学科普,物理雷老师,114.0,55.0,57.0,393.0,50.0,17.0,3521.0,成本一毛，居家实验，探究纸桥承重的秘密,03/28/2020 20:51:56
科学科普,雅言风月,0.0,0.0,2.0,1.0,0.0,0.0,63.0,【美食实验室】生蚝壮阳??或许其中的成分会简单到让你惊讶,03/28/2020 20:50:23
科学科普,玄梦天涯,2.0,0.0,0.0,2.0,0.0,0.0,10.0,防患水灾,03/28/2020 20:40:01
科学科普,Canterlot,6.0,6.0,84.0,171.0,20.0,3.0,3092.0,[中文字幕]概率比较：自杀死亡原因,03/28/2020 20:37:59
科学科普,EZgarage,4.0,3.0,3.0,11.0,5.0,1.0,1746.0,EZ garage第六期-曼德拉效應，二分心智，給最近憋壞了的朋友們解解悶,03/28/2020 20:35:45
科学科普,吃辣条的小胡,0.0,0.0,0.0,0.0,0.0,0.0,11.0,发布自己的第一个小程序—小胡料理,03/28/2020 20:30:21
科学科普,解读中国工作室,0.0,0.0,2.0,19.0,0.0,2.0,152.0,几招教你做宅家防疫达人,03/28/2020 20:27:09
科学科普,阿尔忒弥斯计划,127.0,58.0,150.0,456.0,54.0,19.0,4672.0,【中字】重型猎鹰VS土星5号     I Need More Space,03/28/2020 20:23:12
科学科普,攀高pangao,0.0,0.0,0.0,0.0,0.0,0.0,77.0,外形就像耳机的按摩大师，快来get！攀高颈椎按摩仪,03/28/2020 20:18:51
科学科普,eason说万物,0.0,0.0,2.0,8.0,3.0,0.0,386.0,2020小行星大小比较,03/28/2020 20:16:55
科学科普,先祖照我去战斗,2.0,1.0,12.0,25.0,6.0,12.0,1011.0,【中英字幕】寻找新冠肺炎病毒来源 - 寻找0号病人 - 系列第一集,03/28/2020 20:13:46
科学科普,fc小朋友,21.0,5.0,31.0,236.0,19.0,6.0,1770.0,【白教授元素课堂】铋元素（小朋友字幕组）,03/28/2020 20:13:25
科学科普,小小探世界,0.0,0.0,0.0,1.0,0.0,0.0,15.0,三种快把自己蠢灭绝的生物，你被那个蠢哭了？,03/28/2020 20:12:59
科学科普,anthony_dbl,0.0,0.0,0.0,0.0,0.0,0.0,8.0,How Exactly Is the Human Body Organized_,03/28/2020 20:08:29
科学科普,陶先生TXS,1.0,0.0,0.0,2.0,0.0,1.0,22.0,双语者比较聪明吗？仅仅是比较聪明吗？奔七了学新语言都不迟？,03/28/2020 20:08:19
科学科普,AI小离,2.0,0.0,1.0,3.0,0.0,0.0,48.0,沙漠那么多沙子，为何不用来盖房？科学家说出3个原因,03/28/2020 20:07:29
科学科普,石油侦探社,0.0,0.0,0.0,2.0,0.0,0.0,51.0,平行宇宙？外星人的攻击？还是未来人类的回访,03/28/2020 20:02:31
科学科普,sin场雨,32.0,163.0,111.0,181.0,188.0,33.0,2894.0,化学界里我xx，万人称我美食家(doge),03/28/2020 20:00:55
科学科普,H2元素实验室,6628.0,1186.0,2470.0,9731.0,1600.0,374.0,74922.0,硼2：珐琅景泰蓝背后的功臣，油条臭豆腐里的毒药,03/28/2020 20:00:41
科学科普,汽车小白工程师,0.0,0.0,0.0,0.0,0.0,0.0,51.0,世界上海拔最高的瀑布，安赫尔瀑布……,03/28/2020 19:59:10
科学科普,Shawn_小肖丶,0.0,0.0,1.0,0.0,0.0,0.0,19.0,【GeoGebra】Introduction CAS（涵盖基本的代数计算！无绘图！）,03/28/2020 19:58:38
科学科普,小小探世界,0.0,0.0,0.0,0.0,0.0,0.0,8.0,疑似时光旅行的四个证明,03/28/2020 19:57:44
科学科普,鹿石景观与花园设计,2.0,0.0,2.0,3.0,0.0,0.0,57.0,【花园小品种】鼠尾草：欢迎迷迭香的热切加盟！,03/28/2020 19:57:24
科学科普,大鹏很勤快,0.0,0.0,0.0,0.0,0.0,0.0,70.0,【答题互动】+人体骨骼测试,03/28/2020 19:57:11
科学科普,wilfoud洞洞波,4.0,0.0,22.0,10.0,0.0,3.0,303.0,【日本艾灸】透热灸方法详解（熟肉）,03/28/2020 19:56:25
科学科普,科学杂刊,0.0,0.0,1.0,22.0,4.0,0.0,281.0,如果您被鲸鱼吞下会发生什么？,03/28/2020 19:55:46
科学科普,云老师高中数学,0.0,0.0,1.0,1.0,0.0,0.0,14.0,理科生必做高考小题之解析几何第18题,03/28/2020 19:48:45
科学科普,云老师高中数学,0.0,0.0,0.0,2.0,0.0,0.0,16.0,理科生必做高考小题之解析几何第16题,03/28/2020 19:48:14
科学科普,科学探一探,0.0,0.0,0.0,4.0,1.0,0.0,137.0,宇宙有多大？ 138亿光年是宇宙年龄？这种可能表示宇宙更年轻！,03/28/2020 19:47:38
科学科普,Maxidea极创意官方,8.0,6.0,29.0,171.0,31.0,15.0,3171.0,这机器人太有用！10分钟消灭病房里的病毒，保护医护人员的安全,03/28/2020 19:39:50
科学科普,阿兵正传,0.0,0.0,0.0,2.0,1.0,0.0,7.0,科学家是怎样推算出宇宙中天天体离我们有多远的？瞎猜的吗,03/28/2020 19:35:30
科学科普,帆雨动画,406.0,36.0,654.0,2846.0,431.0,80.0,30262.0,潮汐锁定原理,03/28/2020 19:30:23
科学科普,贝塔在线,0.0,0.0,1.0,1.0,1.0,1.0,65.0,戒烟会发生什么,03/28/2020 19:29:38
科学科普,旋火_SwingFire,5.0,0.0,9.0,29.0,5.0,4.0,203.0,【双语字幕/搬运】总监阿姨带你参观火箭实验室1号发射场_Rocket Lab,03/28/2020 19:29:24
科学科普,78yuijk,0.0,0.0,0.0,0.0,0.0,1.0,12.0,How To Tell If Were Beating COVID-19,03/28/2020 19:26:27
科学科普,微观数科,0.0,0.0,3.0,3.0,0.0,0.0,102.0,【科普】拥“数”自雄，与“数”相行 线上科普系列活动第二场——疫情中的数学文化  刘伊瑄,03/28/2020 19:18:04
科学科普,KI实验室,0.0,0.0,0.0,7.0,5.0,0.0,49.0,明天发布第一期！KI 实验室诞生了！,03/28/2020 19:15:17
科学科普,孟德尔康,4.0,0.0,2.0,7.0,3.0,2.0,98.0,＃显微细胞＃微花,03/28/2020 19:13:15
科学科普,初中魔法实验,3.0,0.0,1.0,9.0,1.0,1.0,112.0,初中化学重点实验-看到就是赚到,03/28/2020 19:05:47
科学科普,不知本草,0.0,0.0,0.0,0.0,0.0,0.0,19.0,【不知本草】简单易得的药食同源品：第二回  赤小豆,03/28/2020 19:05:44
科学科普,寂寞机器,0.0,0.0,0.0,0.0,0.0,0.0,27.0,地下一万米有什么？,03/28/2020 19:03:51
科学科普,斗记普洱茶,0.0,0.0,0.0,2.0,0.0,0.0,86.0,为什么我买的小青柑“发霉”了？   真相了！请注意小青柑“白霜”居然是…...,03/28/2020 18:57:27
科学科普,普及一点地理知识,1.0,0.0,5.0,5.0,3.0,1.0,135.0,【来学地理】牧场的转场知识点,03/28/2020 18:54:23
科学科普,普及一点地理知识,3.0,0.0,11.0,10.0,2.0,3.0,242.0,【来学地理】高原夏菜知识点,03/28/2020 18:51:47
科学科普,耐腐蚀艺术馆,0.0,0.0,0.0,1.0,0.0,0.0,29.0,法拉利开腻了，换啥飞机又快又拉风？（耐腐蚀艺术馆铱馆长出品）,03/28/2020 18:45:53
科学科普,科学怪人RICK,1.0,0.0,10.0,2.0,4.0,2.0,226.0,国外疫情愈演愈烈，国外团体自制科普动画，看看他们是怎么看待病毒的？,03/28/2020 18:45:45
科学科普,电獭少女EvaGirls,0.0,0.0,0.0,3.0,0.0,0.0,40.0,天文专家发现人类文明信息被有意屏蔽，人类早已被外星文明困住！,03/28/2020 18:43:26
科学科普,Woooorld,3.0,24.0,4.0,18.0,3.0,0.0,664.0,中国第一！截止3月27日全球新冠病毒肺炎累计治愈数量突破12万！数据可视化，直观展现新冠肺炎疫情，全球携手，战胜疫情！,03/28/2020 18:42:13
科学科普,斯坦福大学中国学生会,5.0,2.0,2.0,5.0,0.0,5.0,83.0,斯坦福陪你度过抗疫时光 | 元素的起源：核合成和天体化学,03/28/2020 18:41:11
科学科普,闲儒杂论,0.0,0.0,1.0,1.0,0.0,0.0,5.0,人类在地球上对火星观测后的猜想,03/28/2020 18:33:01
科学科普,闲儒杂论,2.0,0.0,1.0,2.0,0.0,0.0,9.0,下一代火星探测计划,03/28/2020 18:32:15
科学科普,遇见数学,4.0,1.0,19.0,41.0,1.0,1.0,606.0,数学建模之设计——自平衡支架与星形线（2）,03/28/2020 18:30:40
科学科普,行疆之路,441.0,134.0,90.0,971.0,97.0,52.0,10715.0,海拔4600米的湖边，藏着藏北唯一的“菜园”，神奇的文布南村,03/28/2020 18:30:40
科学科普,兔肉菌,1304.0,260.0,483.0,3924.0,155.0,28.0,26053.0,开尔文VS居里夫人，神仙打架！竟然不是因为物理,03/28/2020 18:30:40
科学科普,Woooorld,0.0,2.0,0.0,3.0,3.0,0.0,150.0,逝者安息！截止3月27日全球新冠病毒肺炎累计死亡数量突破2万！数据可视化，直观展现新冠肺炎疫情，全球携手，战胜疫情！,03/28/2020 18:29:10
科学科普,杜晨译,0.0,0.0,0.0,1.0,0.0,0.0,35.0,进化论，人类消失后会怎么样,03/28/2020 18:15:36
科学科普,有趣视频ban运工,20.0,44.0,210.0,1110.0,77.0,34.0,44923.0,生活在水下的水蜘蛛、在水下建造宫殿,03/28/2020 18:15:19
科学科普,浙江气象爱好者,1.0,13.0,9.0,32.0,18.0,2.0,698.0,1960年飓风Donna路径动画,03/28/2020 18:13:34
科学科普,创客麦克斯,0.0,0.0,1.0,2.0,0.0,0.0,28.0,什么是计算机程序？(DK出品/字幕由兔小灰制作),03/28/2020 18:12:34
科学科普,红牌游骑兵,0.0,1.0,0.0,5.0,5.0,0.0,137.0,你被为什么追我骗了多少年。,03/28/2020 18:09:56
科学科普,科学探一探,0.0,0.0,0.0,4.0,0.0,0.0,62.0,如果人类离开地球，在太空中会遇到哪些危险？这几点不容忽视！,03/28/2020 18:09:50
科学科普,冷之Ning,56.0,43.0,39.0,86.0,29.0,7.0,1053.0,仙王的日常生活x化学（硫酸镍铵的制备）,03/28/2020 18:07:10
科学科普,Hey_LQ,0.0,0.0,5.0,3.0,1.0,4.0,97.0,David Wilcock on The Great Pandemic II_ What's Really Going On_ (NOW WITH SLIDES,03/28/2020 18:07:00
科学科普,侃题普拉斯,0.0,0.0,2.0,3.0,3.0,0.0,96.0,秒杀系列之不等式求最值1,03/28/2020 18:06:42
科学科普,趣科普菌,4.0,1.0,0.0,4.0,4.0,0.0,82.0,有什么食物可以逃脱蓝色魔咒的？,03/28/2020 18:06:28
科学科普,张老师微课,0.0,0.0,1.0,0.0,0.0,1.0,33.0,高考数学基础题切线及倾斜角，85％同学不会，你会吗？,03/28/2020 18:05:43
科学科普,ONE地理,0.0,0.0,0.0,2.0,2.0,0.0,75.0,食人鱼能击败鲨鱼？“水中狼群“VS”海中霸王“谁比较厉害？,03/28/2020 18:03:40
科学科普,吴李切克闹,0.0,0.0,0.0,0.0,0.0,0.0,3.0,你一定不想知道它是谁,03/28/2020 18:01:45
科学科普,红剑陨星,32.0,152.0,79.0,403.0,50.0,38.0,16706.0,外星人造访过地球的最有力的证据 丨老高与小茉Mr & Mrs Gao,03/28/2020 18:00:06
科学科普,上海交通大学,535.0,480.0,442.0,1014.0,172.0,237.0,12294.0,《交通诗人》AI写诗与理工科男生的浪漫 交大毕业生原创微电影,03/28/2020 18:00:06
科学科普,RoboMaster机甲大师,15.0,2.0,16.0,34.0,3.0,7.0,535.0,【控制原理】E04 控制系统性能评价,03/28/2020 18:00:06
科学科普,贝塔在线,0.0,0.0,1.0,0.0,0.0,0.0,37.0,大脑如何工作,03/28/2020 17:59:39
科学科普,MelissaTong健康管理,0.0,0.0,0.0,2.0,0.0,0.0,47.0,第25集：童老师每日营养学- 每天喝多少咖啡合适？#bilibili新星计划#,03/28/2020 17:58:28
科学科普,兰州发布,0.0,0.0,0.0,9.0,8.0,0.0,116.0,趣街采：疫情过后你会报复性消费吗？,03/28/2020 17:55:23
科学科普,派大六,0.0,1.0,0.0,7.0,3.0,0.0,170.0,地震、瘟疫、山火、台风……我们的地球怎么了？,03/28/2020 17:54:05
科学科普,科学探一探,0.0,0.0,0.0,2.0,0.0,0.0,73.0,全球最大太阳望远镜终睁眼，捕捉到迄今最清晰太阳表面，大开眼界,03/28/2020 17:53:33
科学科普,我是小乾,100.0,119.0,47.0,892.0,79.0,8.0,14411.0,将烟花点燃瓶子里面，我听到了机关枪的声音！,03/28/2020 17:51:03
科学科普,pendave,0.0,0.0,0.0,0.0,2.0,0.0,61.0,【看科技视频○学英文词汇】正是我们需要的：更多屏幕！,03/28/2020 17:49:09
科学科普,科学探一探,0.0,0.0,0.0,3.0,0.0,0.0,84.0,科普：你是否真的了解地球？用24小时表示地球发展历史会如何？,03/28/2020 17:45:10
科学科普,闲儒杂论,0.0,0.0,0.0,1.0,0.0,0.0,4.0,火星是否出现过生命仍需探索,03/28/2020 17:44:51
科学科普,闲儒杂论,0.0,0.0,0.0,0.0,0.0,0.0,6.0,探索火星的意义,03/28/2020 17:44:40
科学科普,闲儒杂论,0.0,0.0,0.0,0.0,0.0,0.0,4.0,生命的产生改变了地球的历史，现在我们去火星寻找类似的条件,03/28/2020 17:44:19
科学科普,闲儒杂论,2.0,0.0,0.0,1.0,0.0,0.0,5.0,火星的地貌,03/28/2020 17:43:48
科学科普,居ran遇见你,2.0,0.0,4.0,19.0,8.0,1.0,102.0,朱一龙带你学地理 第十二课—热力环流（下）,03/28/2020 17:43:35
科学科普,科学探一探,0.0,0.0,0.0,2.0,0.0,0.0,59.0,来自星空深处的凝视：神秘的“上帝之眼”，恒星的最终归宿！,03/28/2020 17:41:45
科学科普,贝塔在线,0.0,0.0,1.0,0.0,0.0,0.0,15.0,香烟vs电子香烟,03/28/2020 17:40:23
科学科普,TR_阿楠,1.0,0.0,5.0,13.0,6.0,9.0,771.0,2020年发生了什么,03/28/2020 17:40:10
科学科普,初中魔法实验,2.0,1.0,0.0,5.0,2.0,0.0,76.0,初中化学实验探究-粉尘爆炸的原理,03/28/2020 17:35:24
科学科普,三金儿剪视频,0.0,0.0,0.0,1.0,0.0,0.0,85.0,假如地球倒转，会发生什么,03/28/2020 17:34:32
科学科普,码农甲V,0.0,0.0,0.0,0.0,0.0,0.0,4.0,少儿编程教育Code.org计算机科学基础课程1（4-6岁）第11节拼字比赛,03/28/2020 17:33:29
科学科普,大橙子大0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,【小科普】节气花开——春分•紫叶李,03/28/2020 17:33:25
科学科普,王不二的香蕉,0.0,0.0,3.0,2.0,1.0,0.0,30.0,清华学霸伊成Python基础教学【day25-文件格式与服务器入侵+python标准库】,03/28/2020 17:32:55
科学科普,马云-JackMa,1.0,0.0,0.0,7.0,1.0,0.0,81.0,科普武昌建立方舱医院，患者一开始以为政府不管他们。本应该发给医护人员的手册，错发给了患者，患者们才知道政府派了全中国最好的医院，最好的医护人员来管他们。,03/28/2020 17:32:17
科学科普,萧血,3.0,0.0,3.0,9.0,5.0,0.0,119.0,肌肉功能｜????长伸肌,03/28/2020 17:31:28
科学科普,小口快去和我读书,18277.0,3780.0,5408.0,28352.0,1052.0,578.0,273041.0,群体免疫？战略放弃：简析德意防疫态度与战略【热点聚焦01】,03/28/2020 17:31:23
科学科普,画渣花小烙,1759.0,156.0,597.0,12158.0,363.0,135.0,69139.0,【科普】屋里的灯泡会把人晒黑吗？,03/28/2020 17:26:59
科学科普,立方星计划,17.0,15.0,6.0,45.0,8.0,6.0,918.0,法拉第电磁感应实验 （发电机的原理）发电厂是怎么发电的。本视频部分内容只为解释原理，不是非常严谨，望见谅,03/28/2020 17:23:49
科学科普,王不二的香蕉,0.0,0.0,6.0,1.0,1.0,0.0,120.0,清华学霸伊成Python基础教学【day27-pygame与mySQL编程】,03/28/2020 17:18:17
科学科普,中心法则好,27.0,15.0,109.0,430.0,53.0,17.0,8165.0,显微镜下的细胞集体凋亡,03/28/2020 17:15:17
科学科普,涵宇晨光,0.0,0.0,2.0,1.0,0.0,0.0,92.0,Codesys 02 Structured Text,03/28/2020 17:13:08
科学科普,海绵宝宝尤格儿,1.0,0.0,1.0,1.0,0.0,1.0,60.0,莱考夫：数学是发明还是发现？,03/28/2020 17:12:34
科学科普,魔法少女老鱼头,8.0,19.0,14.0,29.0,11.0,10.0,481.0,【奇迹之翼】一趟航班背后的秘密世界,03/28/2020 17:09:30
科学科普,崴崴国王,0.0,3.0,0.0,3.0,3.0,0.0,46.0,遇事不决，量子力学,03/28/2020 17:07:20
科学科普,你们说说我叫什么合适,0.0,0.0,0.0,1.0,0.0,0.0,4.0,人类社会在发展中有所收获也有所伤害,03/28/2020 17:07:07
科学科普,NIAITRIP嘉,0.0,0.0,2.0,5.0,1.0,0.0,27.0,星际探索系列《认识经纬线》,03/28/2020 17:07:00
科学科普,因果团圆,1.0,3.0,1.0,19.0,14.0,0.0,152.0,2岁老虎的体型有多大？参考下虎王麻木的儿子！,03/28/2020 16:57:41
科学科普,双向撕裂,2.0,2.0,7.0,6.0,1.0,1.0,333.0,几种有趣的物理现象,03/28/2020 16:57:34
科学科普,解读中国工作室,2.0,0.0,0.0,20.0,0.0,1.0,105.0,非常时期，孩子发热怎么办？,03/28/2020 16:55:26
科学科普,星辰dahai,0.0,0.0,1.0,1.0,0.0,0.0,14.0,数学的思维方式（1）,03/28/2020 16:54:43
科学科普,济南大学,97.0,36.0,17.0,200.0,68.0,18.0,1266.0,【济南大学】小物实验室第一期 物院小哥哥来教你小知识啦！,03/28/2020 16:53:56
科学科普,博科园,60.0,6.0,142.0,280.0,49.0,7.0,5681.0,1900年首次在数学上描述：超普朗克辐射光，现在终于被制造出来！,03/28/2020 16:50:50
科学科普,大橙子大0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,【小科普】节气花开——春分•红花碧桃,03/28/2020 16:48:43
科学科普,大橙子大0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,【小科普】节气花开——春分•丁香,03/28/2020 16:48:38
科学科普,大橙子大0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,【小科普】节气花开——春分•紫荆花,03/28/2020 16:48:15
科学科普,大橙子大0,2.0,0.0,0.0,9.0,2.0,1.0,167.0,【小科普】节气花开——春分•西府海棠,03/28/2020 16:47:53
科学科普,亿万优课,0.0,1.0,0.0,2.0,1.0,2.0,31.0,一起学ScratchJr第1课猫咪与狗狗1,03/28/2020 16:45:22
科学科普,大橙子大0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,【小科普】节气花开——春分•桃花,03/28/2020 16:44:48
科学科普,因果团圆,0.0,1.0,0.0,19.0,9.0,0.0,97.0,虎妈：大块头的虎兄虎弟无法断奶，愁死我了！,03/28/2020 16:38:33
科学科普,因果团圆,0.0,2.0,1.0,14.0,1.0,0.0,52.0,老虎微记录：虎女王箭头的传奇！,03/28/2020 16:32:50
科学科普,板块漂移啊,0.0,0.0,4.0,4.0,3.0,2.0,307.0,极地地区第一课时七年级下,03/28/2020 16:31:34
科学科普,NIAITRIP嘉,0.0,0.0,2.0,2.0,0.0,1.0,36.0,星际探索系列《认识经纬度》,03/28/2020 16:31:26
科学科普,胡搞空间,19.0,44.0,11.0,219.0,30.0,4.0,3383.0,往蟑螂身上刷油，再放到地上，会有蚂蚁过来咬蟑螂吗？,03/28/2020 16:31:17
科学科普,鲸鱼拆解,3.0,0.0,4.0,13.0,10.0,0.0,413.0,拆解遥控双控开关，免布线实现双控,03/28/2020 16:29:20
科学科普,哈尔滨工业大学,23.0,14.0,13.0,180.0,17.0,13.0,1379.0,医同战“疫” | 免疫力有多重要？哈工大医院王莹告诉您,03/28/2020 16:29:05
科学科普,Woooorld,2.0,24.0,9.0,21.0,13.0,8.0,1022.0,美国第一！截止3月27日全球新冠病毒肺炎累计确诊数量突破52万！数据可视化，直观展现新冠肺炎疫情，全球携手，战胜疫情！,03/28/2020 16:26:40
科学科普,Oo梦回望月oO,11.0,0.0,13.0,21.0,14.0,0.0,259.0,微分方程入门——推导高中生物必修3中的逻辑斯蒂曲线方程,03/28/2020 16:25:02
科学科普,吃饭睡觉我最行,2.0,0.0,2.0,2.0,0.0,2.0,23.0,【狗蛋的英语听力】珊瑚礁下的聪明鱼,03/28/2020 16:24:56
科学科普,保卫蓝天,13.0,5.0,4.0,241.0,16.0,1.0,2591.0,显微镜下正在孵化的黑水虻：生命真是神奇的东西！！,03/28/2020 16:24:18
科学科普,涵宇晨光,0.0,0.0,0.0,1.0,0.0,0.0,26.0,Codesys 01 Intro and Ladder,03/28/2020 16:23:47
科学科普,王不二的香蕉,0.0,0.0,7.0,1.0,1.0,0.0,114.0,清华学霸伊成Python基础教学【day26-协程与office编程】,03/28/2020 16:22:29
科学科普,莫名其妙的程序猿,2.0,0.0,5.0,5.0,1.0,0.0,211.0,锋面附近气象要素场的特征I,03/28/2020 16:19:18
科学科普,南中医百汇考研,6.0,1.0,10.0,24.0,7.0,0.0,504.0,医学生研究生时期该不该兼职养自己,03/28/2020 16:13:05
科学科普,Woooorld,9.0,62.0,12.0,40.0,5.0,18.0,2053.0,美国第一！截止3月27日全球新冠病毒肺炎现存确诊数量突破38万！数据可视化，直观展现新冠肺炎疫情，全球携手，战胜疫情！,03/28/2020 16:08:26
科学科普,笑喷全世界,1.0,3.0,9.0,37.0,7.0,0.0,893.0,江西各地级市面积排名，第一比最小的大10多倍,03/28/2020 16:01:28
科学科普,YouTube精选字幕组,4.0,8.0,27.0,45.0,4.0,11.0,977.0,【TED】你眼中的“飞蚊”是怎么来的,03/28/2020 16:00:59
科学科普,白奥勒鸡,679.0,378.0,393.0,1670.0,199.0,37.0,31449.0,【新生代传奇】03:兽族崛起！初代哺乳王者，与陆鳄和大鸟们的爱恨情仇,03/28/2020 16:00:59
科学科普,笑喷全世界,2.0,8.0,23.0,161.0,30.0,1.0,2800.0,还记得非洲那个宇宙第一强国吗？再来回味一下,03/28/2020 15:59:50
科学科普,A300B1,6.0,0.0,4.0,20.0,5.0,1.0,182.0,［老飞机］中国国航B777-200 B-2069号飞机降落广州白云机场,03/28/2020 15:58:38
科学科普,雪寒寒寒吃什么,39.0,7.0,10.0,35.0,23.0,9.0,372.0,【追踪雪豹】野生动物保护专业研究生的野外日常，翻雪山、过冰河、爬冰瀑......一起来欣赏青海门源的恢宏壮美的雪山吧！,03/28/2020 15:55:36
科学科普,吃饭睡觉我最行,2.0,0.0,1.0,1.0,0.0,1.0,35.0,【狗蛋的英语听力】可乐之战的起源,03/28/2020 15:51:50
科学科普,前世我是秦始皇,0.0,0.0,14.0,19.0,3.0,0.0,708.0,200系新干线连接器 铁道博物館,03/28/2020 15:49:50
科学科普,weisimple,0.0,0.0,1.0,1.0,0.0,0.0,24.0,【搭载MS-12太空船的联盟号发射】 Rollout of Soyuz-FG Rocket with Manned Soyuz MS-12 Spacecraft,03/28/2020 15:47:35
科学科普,莫名其妙的程序猿,2.0,0.0,4.0,0.0,0.0,1.0,56.0,自由大气中地转偏差的应用,03/28/2020 15:45:27
科学科普,脱水三体人的b站账号,0.0,0.0,1.0,5.0,0.0,0.0,24.0,象鼻星云,03/28/2020 15:44:23
科学科普,凉粉怪,2.0,4.0,1.0,3.0,5.0,1.0,44.0,为什么吃了辣椒会辣菊花呢？,03/28/2020 15:44:11
科学科普,王不二的香蕉,1.0,0.0,22.0,3.0,2.0,1.0,439.0,清华学霸伊成Python基础教学【day24-多进程多线程编程与密码破解】,03/28/2020 15:44:02
